temperature,tiltState,digitalVibrationState,soundState,analogVibration,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,label,cluster
30.13,1,1,0,723.0,0.03,0.46,1.99,-155.07,1.38,19.61,1,0
30.18,1,1,1,704.0,0.21,-0.65,-2.0,91.36,-2.12,-7.52,1,2
30.08,1,1,0,714.0,-0.05,0.38,1.84,-145.29,4.15,10.95,1,0
30.22,1,0,1,713.0,0.07,-0.65,-2.0,134.05,-11.12,-8.89,1,1
30.08,1,1,0,700.0,-0.01,-0.01,-0.04,-85.03,3.73,2.58,1,2
30.08,1,1,1,723.0,0.41,-0.12,-0.77,222.71,-33.24,-14.57,1,2
30.04,1,1,1,692.0,0.19,-0.49,-2.0,3.19,6.6,-1.28,1,2
30.04,1,1,0,719.0,-0.05,0.47,2.0,-177.03,15.4,14.82,1,0
30.08,1,1,1,712.0,0.06,-0.57,-2.0,117.13,-3.6,-7.07,1,2
30.08,1,1,0,690.0,0.03,-0.33,-1.93,-35.92,4.66,-0.46,1,2
30.08,1,1,0,719.0,0.11,0.5,2.0,-128.08,-8.04,18.03,1,0
30.04,1,0,1,713.0,0.07,-0.58,-2.0,113.6,-7.99,-6.33,1,1
30.13,1,1,0,687.0,0.12,-0.47,-2.0,-4.41,10.79,-2.11,1,2
30.08,1,1,0,702.0,0.02,0.34,1.53,-125.56,-10.15,11.69,1,0
30.08,1,1,1,718.0,0.74,-0.15,-0.03,181.76,-47.39,-7.08,1,2
30.04,1,0,1,701.0,0.12,-0.7,-2.0,118.45,-3.96,-11.65,1,1
30.08,1,1,0,685.0,0.07,-0.43,-2.0,-30.08,8.4,-1.82,1,2
30.08,1,1,0,700.0,-0.08,0.29,1.46,-111.21,-4.94,4.82,1,0
30.04,1,1,0,717.0,0.07,0.35,1.36,-52.07,-10.12,10.79,1,2
30.08,1,0,1,710.0,-0.35,-0.38,-1.25,91.59,12.56,-13.73,1,1
30.04,1,0,1,694.0,0.07,-0.65,-2.0,105.83,-7.7,-9.05,1,1
30.13,1,0,0,684.0,0.11,-0.56,-2.0,4.71,8.21,-4.27,1,1
30.04,1,1,1,685.0,-0.01,-0.23,-1.18,-55.76,-0.56,-0.3,1,2
30.04,1,1,0,694.0,0.08,0.16,1.25,-117.81,3.63,7.05,1,2
30.04,1,1,0,706.0,0.01,0.49,2.0,-164.07,17.03,14.91,1,0
29.99,1,1,0,716.0,0.09,0.42,1.93,-104.47,17.99,10.46,1,2
30.04,1,1,0,715.0,-0.02,0.13,1.23,-42.89,11.23,0.09,1,2
30.08,1,1,1,713.0,-0.19,-0.07,0.63,55.27,-14.45,-1.76,1,2
29.99,1,1,1,708.0,0.0,-0.26,-0.62,144.41,40.67,-6.53,1,2
29.94,1,1,1,707.0,-0.18,-0.18,-1.1,94.11,16.6,-14.49,1,2
30.08,1,1,1,706.0,0.03,-0.33,-1.41,116.07,16.55,-11.74,1,2
29.94,1,1,1,705.0,-0.09,-0.24,-1.19,134.73,-11.05,-10.32,1,2
29.99,1,1,1,707.0,-0.15,0.07,-1.08,188.88,32.69,-11.87,1,2
30.04,1,1,1,709.0,0.39,-0.21,0.56,123.92,-37.18,3.87,1,2
29.99,1,1,1,709.0,0.05,0.24,1.0,-30.15,-18.28,5.69,1,2
30.13,1,1,1,704.0,0.13,0.43,1.93,-95.16,8.87,12.18,1,2
30.04,1,1,0,696.0,0.05,0.48,2.0,-172.15,14.29,12.89,1,0
30.08,1,1,0,684.0,0.05,0.2,1.17,-115.97,6.91,6.18,1,2
30.08,1,1,0,677.0,0.06,-0.18,-1.07,-66.21,1.77,2.59,1,2
30.04,1,1,1,676.0,0.13,-0.63,-2.0,6.33,7.24,-4.44,1,2
30.08,1,1,1,685.0,0.31,-0.73,-2.0,104.51,-23.15,-1.82,1,2
30.04,1,0,1,700.0,0.32,-0.37,-1.84,132.62,-14.02,3.99,1,1
30.18,1,1,1,704.0,-0.12,0.41,1.61,-47.6,8.57,3.42,1,2
29.99,1,1,0,688.0,-0.01,0.37,1.44,-122.52,-12.93,8.18,1,0
30.04,1,1,0,677.0,0.09,-0.52,-2.0,-32.4,3.05,-1.35,1,2
30.04,1,0,1,687.0,0.22,-0.73,-2.0,111.53,-6.75,-6.11,1,1
30.08,1,1,1,703.0,0.4,-0.11,0.94,36.24,-28.29,9.41,1,2
29.89,1,1,0,686.0,0.07,0.44,1.74,-143.86,-5.11,11.96,1,0
30.13,1,1,0,676.0,0.09,-0.59,-2.0,-2.34,5.69,-3.85,1,2
30.13,1,0,1,696.0,0.07,-0.47,-2.0,133.71,-4.21,-7.69,1,1
29.99,1,1,0,696.0,0.01,0.56,2.0,-143.44,-1.31,20.15,1,0
30.08,1,1,0,671.0,0.07,-0.51,-2.0,-31.92,5.24,-2.63,1,2
29.99,1,0,1,692.0,0.09,-0.42,-2.0,127.65,-1.59,-8.02,1,1
30.04,1,1,0,686.0,0.03,0.49,2.0,-166.45,14.85,15.61,1,0
30.08,1,1,0,671.0,0.19,-0.69,-2.0,53.51,0.33,-4.27,1,2
29.99,1,1,1,697.0,-0.22,0.17,1.63,-4.15,-7.43,1.44,1,2
30.08,1,1,0,664.0,0.05,-0.22,-1.53,-54.97,3.3,-1.11,1,2
29.99,1,1,1,689.0,0.0,-0.33,-1.71,128.3,7.1,-10.47,1,2
29.99,1,1,0,668.0,0.05,0.19,0.79,-113.74,2.39,7.76,1,2
29.94,1,1,1,682.0,0.14,-0.62,-2.0,133.93,-0.4,-7.51,1,2
30.04,1,1,0,673.0,0.1,0.3,1.53,-152.66,-16.63,12.84,1,0
30.04,1,1,1,684.0,0.15,-0.66,-2.0,153.84,-2.5,-10.28,1,2
30.04,1,1,0,672.0,0.07,0.22,0.91,-118.25,3.89,6.73,1,2
29.99,1,0,1,687.0,0.21,-0.48,-2.0,153.46,-8.23,-11.03,1,1
30.04,1,1,0,665.0,-0.03,-0.11,-1.0,-69.99,1.96,1.73,1,2
30.08,1,1,1,691.0,-0.66,0.27,0.05,179.85,17.5,-32.34,1,2
29.99,1,1,0,666.0,0.11,-0.69,-2.0,5.6,6.02,-3.13,1,2
30.08,1,1,1,685.0,0.05,0.56,2.0,-173.58,5.15,19.13,1,0
29.99,1,1,1,684.0,0.08,-0.66,-2.0,168.3,-9.51,-12.53,1,2
30.13,1,1,0,667.0,0.05,-0.25,-1.78,-57.68,0.24,0.3,1,2
29.94,1,1,1,692.0,0.02,0.47,2.0,-85.05,-1.92,8.38,1,2
30.04,1,1,1,680.0,0.14,-0.67,-2.0,176.69,-32.24,-9.34,1,2
29.99,1,1,0,661.0,0.05,-0.31,-1.97,-51.38,-2.44,-1.23,1,2
29.99,1,1,0,684.0,0.08,0.55,2.0,-171.67,12.21,17.69,1,0
30.04,1,1,1,687.0,0.06,-0.35,-1.47,121.63,3.39,-10.08,1,2
29.99,1,1,0,667.0,0.15,-0.78,-2.0,66.51,0.86,-7.32,1,2
29.99,1,1,0,660.0,0.05,-0.02,-0.35,-105.52,0.69,6.87,1,2
29.99,1,1,1,681.0,0.1,0.58,2.0,-167.69,3.24,16.98,1,0
30.04,1,1,1,689.0,0.07,0.0,0.42,207.11,-7.44,-19.05,1,2
29.99,1,1,1,677.0,0.14,-0.73,-2.0,174.95,-15.86,-12.55,1,2
29.94,1,1,0,661.0,0.14,-0.78,-2.0,26.39,4.5,-5.03,1,2
30.04,1,1,0,654.0,0.05,-0.28,-1.81,-60.21,0.56,0.36,1,2
29.94,1,1,0,664.0,-0.02,0.27,1.23,-141.11,11.31,5.69,1,2
29.99,1,1,1,676.0,0.08,0.58,2.0,-183.28,-0.22,20.05,1,0
29.99,1,1,1,683.0,0.11,0.52,2.0,-71.35,-12.44,12.75,1,2
29.94,1,1,1,684.0,0.13,0.08,1.69,28.36,-10.27,1.31,1,2
29.99,1,1,1,681.0,0.23,-0.16,-0.5,102.49,-23.73,4.93,1,2
30.04,1,1,1,677.0,0.04,-0.32,-1.4,125.29,-21.77,-11.04,1,2
29.99,1,1,1,677.0,0.08,-0.5,-2.0,159.76,0.11,-10.61,1,2
29.99,1,1,1,676.0,0.15,-0.56,-2.0,155.92,-18.95,-5.39,1,2
30.04,1,1,1,675.0,0.09,-0.52,-2.0,165.23,-0.7,-11.02,1,2
29.99,1,1,1,673.0,0.08,-0.49,-2.0,144.73,-4.58,-7.55,1,2
29.99,1,1,1,677.0,0.03,-0.3,-1.2,128.03,2.33,-9.6,1,2
29.94,1,1,1,678.0,-0.42,0.16,-0.68,194.11,30.82,-24.12,1,2
29.89,1,1,1,683.0,0.15,0.26,1.8,74.28,-24.25,-3.8,1,2
29.94,1,1,0,672.0,0.04,0.01,0.05,-38.99,-0.68,4.92,1,2
29.94,1,0,1,668.0,0.06,-0.18,-0.94,-0.47,-1.09,0.28,1,1
27.87,1,1,1,905.0,0.01,0.06,-0.19,-18.27,-10.05,-0.7,1,2
27.82,1,1,1,905.0,0.23,-0.14,-2.0,28.21,17.72,-0.42,1,2
27.92,1,1,0,905.0,-0.06,0.05,0.77,-30.07,-11.19,0.79,1,0
27.87,1,1,1,905.0,0.22,-0.16,-2.0,35.81,11.62,-2.84,1,2
27.92,1,1,0,905.0,-0.04,0.04,0.67,-31.78,-10.05,0.95,1,0
27.87,1,1,1,905.0,0.16,-0.08,-1.96,36.95,24.47,-1.87,1,2
27.92,1,1,1,905.0,0.11,0.04,-0.46,-20.61,-13.19,0.17,1,2
27.97,1,1,1,904.0,0.09,0.16,-0.18,-3.92,-11.34,-1.01,1,2
27.87,1,1,1,905.0,0.27,-0.07,-2.0,14.47,6.97,-0.76,1,2
27.87,1,1,0,905.0,-0.03,0.11,2.0,-58.02,-30.99,7.6,1,0
27.87,1,1,1,905.0,0.24,-0.36,-2.0,46.39,19.54,-3.18,1,2
27.87,1,1,0,905.0,-0.05,0.02,0.92,-39.37,-18.02,0.77,1,0
27.92,1,1,1,905.0,0.1,-0.06,-0.33,-5.41,-10.21,-0.11,1,2
27.87,1,1,1,905.0,0.3,-0.14,-2.0,26.59,13.33,-0.08,1,2
27.97,1,1,0,905.0,-0.14,0.0,1.81,-29.46,-9.73,0.03,1,0
27.92,1,1,1,905.0,0.13,0.06,-0.69,1.18,-7.24,0.66,1,2
27.92,1,1,0,905.0,0.3,-0.2,-2.0,31.6,13.98,-1.22,1,2
27.97,1,1,0,905.0,-0.07,0.03,0.98,-39.95,-17.95,0.74,1,0
27.92,1,1,1,905.0,-0.03,0.18,1.11,-21.67,-16.27,2.76,1,0
27.97,1,1,0,905.0,0.27,-0.29,-2.0,43.79,7.37,-4.82,1,2
27.92,1,1,1,905.0,0.25,-0.03,-2.0,5.11,1.66,-1.08,1,2
27.87,1,1,0,905.0,-0.07,0.0,1.76,-35.45,-20.52,-0.34,1,0
27.97,1,1,1,905.0,0.0,0.16,1.32,-29.95,-5.99,4.99,1,2
27.78,1,1,1,905.0,0.24,-0.21,-2.0,39.49,14.63,-2.26,1,2
27.92,1,0,0,905.0,0.25,-0.26,-2.0,42.52,13.69,-2.74,1,1
27.97,1,1,1,905.0,0.21,-0.02,-2.0,-11.33,-5.57,0.27,1,2
27.87,1,1,0,905.0,-0.08,-0.02,1.35,-48.82,-26.1,1.16,1,0
27.87,1,1,0,905.0,-0.07,0.12,2.0,-54.94,-27.22,5.45,1,0
27.97,1,1,1,905.0,0.0,0.24,0.83,-26.21,-24.44,1.9,1,0
27.92,1,1,1,905.0,0.1,0.02,-1.41,70.92,36.08,-7.35,1,2
27.87,1,1,1,905.0,0.11,-0.28,-2.0,56.29,20.33,-3.73,1,2
27.92,1,1,0,905.0,0.26,-0.35,-2.0,49.55,16.56,-4.21,1,2
27.87,1,1,1,905.0,0.32,-0.22,-2.0,33.76,12.59,-1.27,1,2
27.92,1,1,1,905.0,0.31,-0.1,-2.0,21.4,10.59,-1.03,1,2
27.87,1,1,1,905.0,0.24,-0.03,-2.0,14.66,7.94,-0.33,1,2
27.87,1,1,1,905.0,0.23,-0.05,-2.0,-1.44,0.38,-1.15,1,2
27.97,1,1,0,905.0,0.19,-0.06,-2.0,-6.12,-0.38,-0.49,1,2
27.87,1,1,1,905.0,0.19,-0.06,-2.0,-8.96,-4.63,-0.37,1,2
27.87,1,1,0,905.0,0.21,-0.05,-2.0,-2.56,0.95,-0.56,1,2
27.82,1,1,0,905.0,0.26,-0.04,-2.0,10.63,6.13,-0.21,1,2
27.82,1,1,1,905.0,0.29,-0.06,-2.0,25.31,8.32,-2.21,1,2
27.87,1,1,1,904.0,0.31,-0.19,-2.0,38.44,15.74,-1.82,1,2
27.82,1,1,0,905.0,0.33,-0.29,-2.0,64.23,10.91,-6.38,1,2
27.87,1,1,0,905.0,0.14,-0.37,-2.0,44.85,19.98,-1.69,1,2
27.97,1,0,1,905.0,0.08,-0.02,-1.14,67.04,29.77,-4.95,1,1
27.92,1,1,1,905.0,0.06,0.22,1.14,-43.22,-26.84,4.61,1,0
27.87,1,1,0,905.0,-0.04,0.16,2.0,-55.63,-22.3,5.82,1,0
27.82,1,1,0,905.0,-0.05,-0.01,0.97,-43.7,-18.56,0.6,1,0
27.87,1,1,1,905.0,0.21,-0.07,-2.0,-4.42,-0.77,-0.98,1,2
27.78,1,1,0,905.0,0.31,-0.26,-2.0,38.31,10.44,-1.63,1,2
27.82,1,0,1,904.0,0.09,-0.23,-2.0,52.01,14.96,-3.39,1,1
27.87,1,1,1,905.0,-0.01,0.29,2.0,-45.05,-11.95,6.39,1,0
27.82,1,1,0,905.0,-0.09,-0.03,1.35,-54.19,-25.44,1.35,1,0
27.87,1,1,1,905.0,0.32,-0.04,-2.0,22.79,9.1,-2.05,1,2
27.87,1,0,1,905.0,0.1,-0.24,-2.0,74.91,23.6,-4.89,1,1
27.82,1,1,0,905.0,-0.01,0.3,2.0,-62.54,-18.12,8.24,1,0
27.87,1,1,0,905.0,-0.02,-0.06,-0.27,-36.06,-9.79,0.74,1,2
27.82,1,1,0,905.0,0.3,-0.26,-2.0,47.79,20.7,-1.62,1,2
27.92,1,1,1,905.0,-0.02,0.02,0.89,-28.88,-5.79,3.79,1,2
27.87,1,1,0,905.0,-0.02,-0.03,0.47,-46.17,-18.39,0.63,1,0
27.78,1,1,0,905.0,0.28,-0.27,-2.0,66.59,16.95,-5.31,1,2
27.87,1,1,1,905.0,0.01,0.28,1.97,-41.8,-10.59,5.16,1,0
27.82,1,1,0,905.0,0.1,-0.08,-1.71,-13.88,-2.24,0.11,1,2
27.92,1,1,1,904.0,0.15,-0.28,-2.0,56.95,14.84,-1.06,1,2
27.78,1,1,0,905.0,-0.08,0.05,1.96,-48.49,-19.62,0.77,1,0
27.82,1,1,0,904.0,0.29,-0.27,-2.0,56.92,7.89,-4.5,1,2
27.82,1,1,0,905.0,-0.1,0.34,2.0,-75.97,-17.1,9.13,1,0
27.87,1,1,0,905.0,0.36,-0.12,-2.0,31.15,16.0,-1.32,1,2
27.82,1,1,1,905.0,-0.06,0.26,2.0,-57.19,-9.62,6.74,1,0
27.78,1,1,0,905.0,0.34,-0.09,-2.0,33.29,13.11,-3.54,1,2
27.78,1,1,1,904.0,-0.02,0.26,2.0,-82.53,-26.95,8.73,1,0
27.78,1,1,0,905.0,0.31,-0.11,-2.0,40.37,15.16,-4.13,1,2
27.73,1,1,0,905.0,-0.1,0.37,2.0,-71.27,-17.4,7.4,1,0
27.78,1,1,0,904.0,0.26,-0.34,-2.0,60.91,11.52,-3.66,1,2
27.78,1,1,0,904.0,-0.08,0.04,1.85,-54.94,-17.53,2.32,1,0
27.73,1,1,1,904.0,0.19,-0.2,-2.0,69.67,12.44,-0.03,1,2
27.68,1,1,0,904.0,0.13,-0.15,-2.0,-6.79,3.92,-1.06,1,2
27.78,1,1,1,904.0,0.01,0.23,2.0,-90.13,-29.94,9.54,1,0
27.73,1,1,0,904.0,0.32,-0.33,-2.0,55.33,7.41,-3.31,1,2
27.78,1,1,0,904.0,-0.04,-0.06,-0.19,-47.46,-17.56,0.77,1,0
27.73,1,1,1,904.0,-0.07,0.13,1.6,-31.27,-15.27,2.98,1,0
27.68,1,1,0,904.0,0.29,-0.27,-2.0,78.11,1.79,-4.32,1,2
27.73,1,1,0,904.0,0.0,-0.09,-1.1,-33.1,-4.56,0.7,1,2
27.82,1,1,0,904.0,-0.04,0.37,2.0,-78.74,-19.09,6.76,1,0
27.78,1,0,0,904.0,0.09,-0.22,-1.93,59.34,24.73,-0.5,1,1
27.73,1,1,0,904.0,0.34,-0.16,-2.0,46.91,13.6,-5.89,1,2
27.68,1,1,0,904.0,-0.01,-0.07,-0.14,-58.78,-20.59,2.11,1,0
27.73,1,1,0,904.0,-0.06,0.34,2.0,-98.45,-26.28,8.26,1,0
27.68,1,1,1,904.0,0.12,-0.22,0.01,38.08,-0.85,-3.55,1,2
27.78,1,1,0,904.0,0.27,-0.22,-2.0,105.04,15.17,-8.45,1,2
27.68,1,1,0,904.0,0.3,-0.23,-2.0,32.34,13.03,-3.04,1,2
27.68,1,1,0,904.0,0.06,-0.12,-1.47,-47.07,-10.67,2.58,1,2
27.73,1,1,0,904.0,-0.05,0.11,1.73,-64.86,-20.91,2.57,1,0
27.68,1,1,0,904.0,-0.11,0.37,2.0,-101.62,-21.89,8.97,1,0
27.68,1,1,1,903.0,-0.05,0.13,2.0,-53.38,-10.55,5.6,1,0
27.73,1,1,1,903.0,-0.12,-0.1,-0.04,26.96,11.77,-2.03,1,2
27.78,1,1,1,903.0,0.23,-0.2,-1.58,109.89,39.34,-6.4,1,2
27.73,1,0,0,903.0,0.17,-0.24,-2.0,77.84,17.76,-2.56,1,1
27.68,1,1,0,903.0,0.4,-0.28,-2.0,86.42,10.33,-2.8,1,2
27.73,1,1,0,904.0,0.28,-0.35,-2.0,66.66,10.34,-1.89,1,2
27.68,1,1,0,903.0,0.28,-0.29,-2.0,66.15,18.73,-2.89,1,2
27.68,1,1,0,903.0,0.32,-0.33,-2.0,95.05,25.37,-4.56,1,2
27.78,1,1,0,903.0,0.37,-0.14,-2.0,99.44,-6.86,-7.06,1,2
27.73,1,1,0,903.0,0.23,-0.26,-2.0,99.34,13.88,-2.54,1,2
27.68,1,0,0,903.0,0.17,-0.17,-2.0,74.6,16.29,-0.41,1,1
27.59,1,1,1,903.0,0.07,-0.09,-0.48,115.61,35.36,-10.4,1,2
27.59,1,1,1,903.0,-0.01,0.06,1.28,-11.44,-2.91,2.04,1,2
27.59,1,1,1,903.0,-0.05,0.27,2.0,-114.4,-34.03,10.79,1,0
27.68,1,1,0,903.0,-0.09,0.22,2.0,-76.38,-20.46,5.0,1,0
27.64,1,1,0,902.0,-0.02,0.04,0.07,-48.44,-16.15,-0.2,1,0
27.68,1,1,0,903.0,0.21,-0.27,-2.0,6.67,4.92,-2.76,1,2
27.68,1,1,0,903.0,0.34,-0.36,-2.0,79.73,11.76,-2.6,1,2
27.64,1,0,0,903.0,0.1,-0.17,-1.86,72.58,18.31,-0.72,1,1
27.68,1,1,1,903.0,-0.17,0.2,2.0,-67.56,-11.79,6.03,1,0
27.73,1,1,0,903.0,-0.02,0.19,1.91,-60.68,-18.62,1.07,1,0
27.68,1,1,0,903.0,0.23,-0.26,-2.0,19.44,3.88,-4.27,1,2
27.54,1,0,0,903.0,0.31,-0.29,-2.0,107.48,3.38,-4.24,1,1
27.59,1,1,1,903.0,-0.07,0.18,2.0,-75.82,-28.15,7.61,1,0
27.73,1,1,0,903.0,0.01,0.05,1.0,-61.87,-16.05,1.19,1,0
27.73,1,1,0,903.0,0.37,-0.3,-2.0,61.55,12.25,-4.08,1,2
27.68,1,1,1,903.0,0.21,-0.12,0.34,46.73,-13.33,0.38,1,2
27.64,1,1,0,903.0,-0.04,0.15,1.98,-66.85,-9.31,2.4,1,0
27.59,1,1,0,903.0,0.31,-0.32,-2.0,67.6,15.24,-5.55,1,2
27.64,1,1,1,903.0,0.05,0.13,1.32,-1.84,-8.13,0.32,1,2
27.64,1,1,0,903.0,0.01,0.02,-0.17,-56.4,-13.72,1.09,1,0
27.59,1,0,1,903.0,0.2,-0.28,-2.0,111.17,6.14,-9.4,1,1
27.64,1,1,0,903.0,-0.12,0.3,2.0,-90.58,-12.92,7.18,1,0
27.68,1,1,0,903.0,0.33,-0.34,-2.0,60.27,12.97,-4.9,1,2
27.73,1,1,0,902.0,-0.1,0.23,2.0,-101.81,-17.86,9.22,1,0
27.68,1,1,0,903.0,0.26,-0.37,-2.0,14.65,3.98,-2.4,1,2
27.64,1,1,1,903.0,0.02,0.22,2.0,-50.19,-7.78,6.27,1,0
27.54,1,1,0,903.0,0.24,-0.3,-2.0,17.76,7.04,-3.86,1,2
27.68,1,1,1,903.0,-0.02,0.2,2.0,-63.64,-20.95,7.3,1,0
27.64,1,1,0,903.0,0.34,-0.36,-2.0,31.55,7.25,-2.92,1,2
27.59,1,1,0,902.0,-0.09,0.34,2.0,-111.45,-26.6,8.5,1,0
27.64,1,1,0,903.0,0.26,-0.37,-2.0,110.3,22.6,-6.84,1,2
27.59,1,1,0,903.0,0.0,0.15,1.87,-88.67,-12.67,3.9,1,0
27.64,1,0,0,902.0,0.1,-0.11,-1.23,77.12,17.21,0.69,1,1
27.59,1,1,0,903.0,0.25,-0.31,-2.0,-9.71,-4.47,-1.09,1,2
27.59,1,1,1,903.0,-0.1,0.36,2.0,-114.53,-27.11,8.61,1,0
27.68,1,0,0,903.0,0.02,-0.37,-2.0,116.21,12.89,-5.83,1,1
27.54,1,1,0,903.0,0.21,-0.28,-2.0,-34.6,-2.73,0.95,1,2
27.59,1,1,0,903.0,-0.13,0.29,2.0,-132.53,-24.82,10.06,1,0
27.54,1,0,0,903.0,0.06,-0.19,-1.81,88.18,18.89,-1.27,1,1
27.59,1,1,0,903.0,0.32,-0.4,-2.0,31.14,7.81,-2.74,1,2
27.54,1,1,0,903.0,-0.08,0.1,1.02,-63.57,-12.19,-0.04,1,0
27.59,1,1,1,903.0,-0.2,0.29,2.0,-52.85,-18.95,2.94,1,0
27.64,1,1,1,904.0,0.19,-0.06,-1.96,82.98,17.37,1.35,1,2
27.59,1,1,0,903.0,0.35,-0.4,-2.0,83.11,9.56,-5.53,1,2
27.54,1,1,0,903.0,0.12,-0.18,-2.0,-40.49,3.87,-0.16,1,2
27.64,1,1,0,903.0,-0.11,0.2,2.0,-81.09,-12.57,2.83,1,0
27.59,1,1,0,903.0,-0.06,0.4,2.0,-108.63,-29.86,8.21,1,0
27.54,1,1,1,903.0,-0.13,0.07,1.44,-10.58,12.68,2.79,1,2
27.59,1,1,0,904.0,0.2,-0.21,-1.96,72.17,13.9,0.31,1,2
27.64,1,1,0,904.0,0.19,-0.43,-2.0,151.69,-1.84,-6.89,1,2
27.59,1,1,0,904.0,0.33,-0.44,-2.0,96.11,12.4,-4.95,1,2
27.64,1,1,0,904.0,0.34,-0.45,-2.0,36.15,7.4,-3.34,1,2
27.49,1,1,0,904.0,0.27,-0.4,-2.0,3.5,10.02,-2.13,1,2
27.68,1,1,0,904.0,0.18,-0.3,-2.0,-16.31,1.74,-1.82,1,2
27.64,1,1,0,904.0,0.2,-0.32,-2.0,-60.04,-5.5,3.21,1,2
27.59,1,1,0,903.0,0.16,-0.28,-2.0,-47.97,-0.18,1.79,1,2
27.54,1,1,0,903.0,0.3,-0.38,-2.0,-62.46,-7.91,3.82,1,2
27.64,1,1,0,903.0,0.27,-0.38,-2.0,2.16,1.18,-1.9,1,2
27.54,1,1,0,904.0,0.31,-0.44,-2.0,36.73,7.5,-4.45,1,2
27.59,1,1,0,904.0,0.32,-0.44,-2.0,75.63,12.82,-6.65,1,2
27.64,1,1,0,904.0,0.25,-0.32,-2.0,70.6,-3.11,-3.87,1,2
27.59,1,0,0,904.0,0.1,-0.11,-1.14,0.68,-1.04,-0.1,1,1
27.59,1,0,0,904.0,0.1,-0.09,-1.05,-0.27,-1.1,0.07,1,1
27.59,1,0,0,904.0,0.1,-0.1,-1.05,-0.31,-1.06,0.09,1,1
27.49,1,0,0,904.0,0.09,-0.1,-1.05,-0.4,-1.11,0.13,1,1
27.35,1,1,1,733.0,0.16,-0.32,-0.55,94.82,-6.32,-6.63,1,2
27.26,1,1,0,722.0,0.11,-0.15,-1.85,-11.37,-2.76,-1.61,1,2
27.31,1,1,1,731.0,-0.02,0.19,0.47,-11.79,-5.33,1.69,1,2
27.31,1,1,0,721.0,0.17,-0.33,-2.0,17.09,1.66,-2.32,1,2
27.26,1,1,1,727.0,-0.03,0.28,1.93,-90.58,-12.56,6.77,1,0
27.35,1,1,0,725.0,0.21,-0.44,-2.0,109.55,-3.99,-4.44,1,2
27.4,1,1,1,724.0,0.04,0.05,0.0,-50.69,-4.53,1.45,1,2
27.21,1,1,1,728.0,-0.2,0.0,0.37,-26.67,13.04,3.1,1,2
27.35,1,0,0,722.0,0.26,-0.45,-2.0,49.27,-2.37,-4.71,1,1
27.17,1,1,1,721.0,-0.01,0.11,0.58,-51.63,-9.47,1.22,1,2
27.35,1,1,1,727.0,0.0,0.09,0.51,-14.29,9.79,0.17,1,2
27.31,1,1,0,722.0,0.23,-0.44,-2.0,79.04,13.44,-5.47,1,2
27.21,1,1,0,725.0,0.11,-0.13,-1.46,-38.21,-8.04,0.5,1,2
27.26,1,1,1,739.0,-0.04,0.24,2.0,-118.17,-8.37,8.63,1,0
27.26,1,0,1,742.0,-0.18,-0.1,-0.56,53.98,35.22,-7.84,1,1
27.31,1,1,0,734.0,0.2,-0.42,-2.0,90.99,10.55,-6.38,1,2
27.26,1,1,0,727.0,0.18,-0.31,-2.0,-6.66,1.62,-0.02,1,2
27.35,1,1,0,726.0,0.01,0.06,0.34,-55.95,-5.89,1.76,1,2
27.17,1,1,1,729.0,-0.01,0.3,2.0,-100.11,-10.44,7.98,1,0
27.31,1,1,1,730.0,-0.04,0.15,1.04,-3.11,-10.12,2.3,1,2
27.21,1,1,1,728.0,-0.14,-0.06,-1.2,114.51,24.02,-11.43,1,2
27.31,1,0,0,724.0,0.16,-0.45,-2.0,104.08,-5.98,-5.91,1,1
27.31,1,1,0,721.0,0.19,-0.44,-2.0,75.87,11.91,-3.61,1,2
27.26,1,1,0,720.0,0.24,-0.49,-2.0,50.18,-1.76,-4.51,1,2
27.26,1,1,0,722.0,0.22,-0.39,-2.0,26.81,5.32,-3.7,1,2
27.21,1,1,0,722.0,0.19,-0.37,-2.0,-1.11,1.52,-0.74,1,2
27.31,1,1,0,724.0,0.2,-0.34,-2.0,-6.3,0.87,0.03,1,2
27.21,1,1,0,726.0,0.19,-0.38,-2.0,-8.93,2.88,-0.4,1,2
27.31,1,1,0,727.0,0.23,-0.38,-2.0,1.49,1.78,-0.73,1,2
27.17,1,1,0,721.0,0.26,-0.44,-2.0,36.34,2.85,-3.36,1,2
27.21,1,0,0,724.0,0.28,-0.46,-2.0,68.74,-5.96,-5.76,1,1
27.31,1,0,0,728.0,0.26,-0.43,-2.0,84.07,6.58,-3.63,1,1
27.31,1,1,1,732.0,0.28,-0.45,-2.0,92.11,-1.27,0.44,1,2
27.26,1,1,1,730.0,0.06,-0.09,-0.38,101.39,-7.61,-2.04,1,2
27.21,1,1,1,732.0,-0.04,0.23,1.49,-40.34,-11.35,4.4,1,0
27.21,1,1,1,729.0,-0.08,0.26,2.0,-127.6,9.26,7.41,1,0
27.26,1,1,0,721.0,0.08,-0.05,-0.64,-62.85,-6.47,1.69,1,2
27.26,1,1,0,722.0,0.21,-0.43,-2.0,19.82,2.81,-2.73,1,2
27.31,1,1,1,727.0,0.23,-0.43,-2.0,117.05,0.15,-5.71,1,2
27.31,1,1,1,726.0,0.07,0.16,0.89,-22.99,-18.28,5.05,1,2
27.26,1,1,1,726.0,0.03,0.28,1.53,-86.76,-11.28,4.95,1,0
27.31,1,1,0,720.0,0.2,-0.34,-2.0,-4.21,2.07,-0.59,1,2
