temperature,tiltState,digitalVibrationState,soundState,analogVibration,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,label
27.78,1,1,0,905,0.31,-0.26,-2,38.31,10.44,-1.63,1
27.82,1,0,1,904,0.09,-0.23,-2,52.01,14.96,-3.39,1
27.87,1,1,1,905,-0.01,0.29,2,-45.05,-11.95,6.39,1
27.82,1,1,0,905,-0.09,-0.03,1.35,-54.19,-25.44,1.35,1
27.87,1,1,1,905,0.32,-0.04,-2,22.79,9.1,-2.05,1
27.87,1,0,1,905,0.1,-0.24,-2,74.91,23.6,-4.89,1
27.82,1,1,0,905,-0.01,0.3,2,-62.54,-18.12,8.24,1
27.87,1,1,0,905,-0.02,-0.06,-0.27,-36.06,-9.79,0.74,1
27.82,1,1,0,905,0.3,-0.26,-2,47.79,20.7,-1.62,1
27.92,1,1,1,905,-0.02,0.02,0.89,-28.88,-5.79,3.79,1
27.87,1,1,0,905,-0.02,-0.03,0.47,-46.17,-18.39,0.63,1
27.78,1,1,0,905,0.28,-0.27,-2,66.59,16.95,-5.31,1
27.87,1,1,1,905,0.01,0.28,1.97,-41.8,-10.59,5.16,1
27.82,1,1,0,905,0.1,-0.08,-1.71,-13.88,-2.24,0.11,1
27.92,1,1,1,904,0.15,-0.28,-2,56.95,14.84,-1.06,1
27.78,1,1,0,905,-0.08,0.05,1.96,-48.49,-19.62,0.77,1
27.82,1,1,0,904,0.29,-0.27,-2,56.92,7.89,-4.5,1
27.82,1,1,0,905,-0.1,0.34,2,-75.97,-17.1,9.13,1
27.87,1,1,0,905,0.36,-0.12,-2,31.15,16,-1.32,1
27.82,1,1,1,905,-0.06,0.26,2,-57.19,-9.62,6.74,1
27.78,1,1,0,905,0.34,-0.09,-2,33.29,13.11,-3.54,1
27.78,1,1,1,904,-0.02,0.26,2,-82.53,-26.95,8.73,1
27.78,1,1,0,905,0.31,-0.11,-2,40.37,15.16,-4.13,1
27.73,1,1,0,905,-0.1,0.37,2,-71.27,-17.4,7.4,1
27.78,1,1,0,904,0.26,-0.34,-2,60.91,11.52,-3.66,1
27.78,1,1,0,904,-0.08,0.04,1.85,-54.94,-17.53,2.32,1
27.73,1,1,1,904,0.19,-0.2,-2,69.67,12.44,-0.03,1
27.68,1,1,0,904,0.13,-0.15,-2,-6.79,3.92,-1.06,1
27.78,1,1,1,904,0.01,0.23,2,-90.13,-29.94,9.54,1
27.73,1,1,0,904,0.32,-0.33,-2,55.33,7.41,-3.31,1
27.78,1,1,0,904,-0.04,-0.06,-0.19,-47.46,-17.56,0.77,1
27.73,1,1,1,904,-0.07,0.13,1.6,-31.27,-15.27,2.98,1
27.68,1,1,0,904,0.29,-0.27,-2,78.11,1.79,-4.32,1
27.73,1,1,0,904,0,-0.09,-1.1,-33.1,-4.56,0.7,1
27.82,1,1,0,904,-0.04,0.37,2,-78.74,-19.09,6.76,1
27.78,1,0,0,904,0.09,-0.22,-1.93,59.34,24.73,-0.5,1
27.73,1,1,0,904,0.34,-0.16,-2,46.91,13.6,-5.89,1
27.68,1,1,0,904,-0.01,-0.07,-0.14,-58.78,-20.59,2.11,1
27.73,1,1,0,904,-0.06,0.34,2,-98.45,-26.28,8.26,1
27.68,1,1,1,904,0.12,-0.22,0.01,38.08,-0.85,-3.55,1
27.78,1,1,0,904,0.27,-0.22,-2,105.04,15.17,-8.45,1
27.68,1,1,0,904,0.3,-0.23,-2,32.34,13.03,-3.04,1
27.68,1,1,0,904,0.06,-0.12,-1.47,-47.07,-10.67,2.58,1
27.73,1,1,0,904,-0.05,0.11,1.73,-64.86,-20.91,2.57,1
27.68,1,1,0,904,-0.11,0.37,2,-101.62,-21.89,8.97,1
27.68,1,1,1,903,-0.05,0.13,2,-53.38,-10.55,5.6,1
27.73,1,1,1,903,-0.12,-0.1,-0.04,26.96,11.77,-2.03,1
27.78,1,1,1,903,0.23,-0.2,-1.58,109.89,39.34,-6.4,1
27.73,1,0,0,903,0.17,-0.24,-2,77.84,17.76,-2.56,1
27.68,1,1,0,903,0.4,-0.28,-2,86.42,10.33,-2.8,1
27.73,1,1,0,904,0.28,-0.35,-2,66.66,10.34,-1.89,1
27.68,1,1,0,903,0.28,-0.29,-2,66.15,18.73,-2.89,1
27.68,1,1,0,903,0.32,-0.33,-2,95.05,25.37,-4.56,1
27.78,1,1,0,903,0.37,-0.14,-2,99.44,-6.86,-7.06,1
27.73,1,1,0,903,0.23,-0.26,-2,99.34,13.88,-2.54,1
27.68,1,0,0,903,0.17,-0.17,-2,74.6,16.29,-0.41,1
27.59,1,1,1,903,0.07,-0.09,-0.48,115.61,35.36,-10.4,1
27.59,1,1,1,903,-0.01,0.06,1.28,-11.44,-2.91,2.04,1
27.59,1,1,1,903,-0.05,0.27,2,-114.4,-34.03,10.79,1
27.68,1,1,0,903,-0.09,0.22,2,-76.38,-20.46,5,1
27.64,1,1,0,902,-0.02,0.04,0.07,-48.44,-16.15,-0.2,1
27.68,1,1,0,903,0.21,-0.27,-2,6.67,4.92,-2.76,1
27.68,1,1,0,903,0.34,-0.36,-2,79.73,11.76,-2.6,1
27.64,1,0,0,903,0.1,-0.17,-1.86,72.58,18.31,-0.72,1
27.68,1,1,1,903,-0.17,0.2,2,-67.56,-11.79,6.03,1
27.73,1,1,0,903,-0.02,0.19,1.91,-60.68,-18.62,1.07,1
27.68,1,1,0,903,0.23,-0.26,-2,19.44,3.88,-4.27,1
27.54,1,0,0,903,0.31,-0.29,-2,107.48,3.38,-4.24,1
27.59,1,1,1,903,-0.07,0.18,2,-75.82,-28.15,7.61,1
27.73,1,1,0,903,0.01,0.05,1,-61.87,-16.05,1.19,1
27.73,1,1,0,903,0.37,-0.3,-2,61.55,12.25,-4.08,1
27.68,1,1,1,903,0.21,-0.12,0.34,46.73,-13.33,0.38,1
27.64,1,1,0,903,-0.04,0.15,1.98,-66.85,-9.31,2.4,1
27.59,1,1,0,903,0.31,-0.32,-2,67.6,15.24,-5.55,1
27.64,1,1,1,903,0.05,0.13,1.32,-1.84,-8.13,0.32,1
27.64,1,1,0,903,0.01,0.02,-0.17,-56.4,-13.72,1.09,1
27.59,1,0,1,903,0.2,-0.28,-2,111.17,6.14,-9.4,1
27.64,1,1,0,903,-0.12,0.3,2,-90.58,-12.92,7.18,1
27.68,1,1,0,903,0.33,-0.34,-2,60.27,12.97,-4.9,1
27.73,1,1,0,902,-0.1,0.23,2,-101.81,-17.86,9.22,1
27.68,1,1,0,903,0.26,-0.37,-2,14.65,3.98,-2.4,1
27.64,1,1,1,903,0.02,0.22,2,-50.19,-7.78,6.27,1
27.54,1,1,0,903,0.24,-0.3,-2,17.76,7.04,-3.86,1
27.68,1,1,1,903,-0.02,0.2,2,-63.64,-20.95,7.3,1
27.64,1,1,0,903,0.34,-0.36,-2,31.55,7.25,-2.92,1
27.59,1,1,0,902,-0.09,0.34,2,-111.45,-26.6,8.5,1
27.64,1,1,0,903,0.26,-0.37,-2,110.3,22.6,-6.84,1
27.59,1,1,0,903,0,0.15,1.87,-88.67,-12.67,3.9,1
27.64,1,0,0,902,0.1,-0.11,-1.23,77.12,17.21,0.69,1
27.59,1,1,0,903,0.25,-0.31,-2,-9.71,-4.47,-1.09,1
27.59,1,1,1,903,-0.1,0.36,2,-114.53,-27.11,8.61,1
27.68,1,0,0,903,0.02,-0.37,-2,116.21,12.89,-5.83,1
27.54,1,1,0,903,0.21,-0.28,-2,-34.6,-2.73,0.95,1
27.59,1,1,0,903,-0.13,0.29,2,-132.53,-24.82,10.06,1
27.54,1,0,0,903,0.06,-0.19,-1.81,88.18,18.89,-1.27,1
27.59,1,1,0,903,0.32,-0.4,-2,31.14,7.81,-2.74,1
27.54,1,1,0,903,-0.08,0.1,1.02,-63.57,-12.19,-0.04,1
27.59,1,1,1,903,-0.2,0.29,2,-52.85,-18.95,2.94,1
27.64,1,1,1,904,0.19,-0.06,-1.96,82.98,17.37,1.35,1
27.59,1,1,0,903,0.35,-0.4,-2,83.11,9.56,-5.53,1
27.54,1,1,0,903,0.12,-0.18,-2,-40.49,3.87,-0.16,1
27.64,1,1,0,903,-0.11,0.2,2,-81.09,-12.57,2.83,1
27.59,1,1,0,903,-0.06,0.4,2,-108.63,-29.86,8.21,1
27.54,1,1,1,903,-0.13,0.07,1.44,-10.58,12.68,2.79,1
27.59,1,1,0,904,0.2,-0.21,-1.96,72.17,13.9,0.31,1
27.64,1,1,0,904,0.19,-0.43,-2,151.69,-1.84,-6.89,1
27.59,1,1,0,904,0.33,-0.44,-2,96.11,12.4,-4.95,1
27.64,1,1,0,904,0.34,-0.45,-2,36.15,7.4,-3.34,1
27.49,1,1,0,904,0.27,-0.4,-2,3.5,10.02,-2.13,1
27.68,1,1,0,904,0.18,-0.3,-2,-16.31,1.74,-1.82,1
27.64,1,1,0,904,0.2,-0.32,-2,-60.04,-5.5,3.21,1
27.59,1,1,0,903,0.16,-0.28,-2,-47.97,-0.18,1.79,1
27.54,1,1,0,903,0.3,-0.38,-2,-62.46,-7.91,3.82,1
27.64,1,1,0,903,0.27,-0.38,-2,2.16,1.18,-1.9,1
27.54,1,1,0,904,0.31,-0.44,-2,36.73,7.5,-4.45,1
27.59,1,1,0,904,0.32,-0.44,-2,75.63,12.82,-6.65,1
27.64,1,1,0,904,0.25,-0.32,-2,70.6,-3.11,-3.87,1
27.59,1,0,0,904,0.1,-0.11,-1.14,0.68,-1.04,-0.1,1
27.59,1,0,0,904,0.1,-0.09,-1.05,-0.27,-1.1,0.07,1
27.59,1,0,0,904,0.1,-0.1,-1.05,-0.31,-1.06,0.09,1
27.49,1,0,0,904,0.09,-0.1,-1.05,-0.4,-1.11,0.13,1
27.35,1,1,1,733,0.16,-0.32,-0.55,94.82,-6.32,-6.63,1
27.26,1,1,0,722,0.11,-0.15,-1.85,-11.37,-2.76,-1.61,1
27.31,1,1,1,731,-0.02,0.19,0.47,-11.79,-5.33,1.69,1
27.31,1,1,0,721,0.17,-0.33,-2,17.09,1.66,-2.32,1
27.26,1,1,1,727,-0.03,0.28,1.93,-90.58,-12.56,6.77,1
27.35,1,1,0,725,0.21,-0.44,-2,109.55,-3.99,-4.44,1
27.4,1,1,1,724,0.04,0.05,0,-50.69,-4.53,1.45,1
27.21,1,1,1,728,-0.2,0,0.37,-26.67,13.04,3.1,1
27.35,1,0,0,722,0.26,-0.45,-2,49.27,-2.37,-4.71,1
27.17,1,1,1,721,-0.01,0.11,0.58,-51.63,-9.47,1.22,1
27.35,1,1,1,727,0,0.09,0.51,-14.29,9.79,0.17,1
27.31,1,1,0,722,0.23,-0.44,-2,79.04,13.44,-5.47,1
27.21,1,1,0,725,0.11,-0.13,-1.46,-38.21,-8.04,0.5,1
27.26,1,1,1,739,-0.04,0.24,2,-118.17,-8.37,8.63,1
27.26,1,0,1,742,-0.18,-0.1,-0.56,53.98,35.22,-7.84,1
27.31,1,1,0,734,0.2,-0.42,-2,90.99,10.55,-6.38,1
27.26,1,1,0,727,0.18,-0.31,-2,-6.66,1.62,-0.02,1
27.35,1,1,0,726,0.01,0.06,0.34,-55.95,-5.89,1.76,1
27.17,1,1,1,729,-0.01,0.3,2,-100.11,-10.44,7.98,1
27.31,1,1,1,730,-0.04,0.15,1.04,-3.11,-10.12,2.3,1
27.21,1,1,1,728,-0.14,-0.06,-1.2,114.51,24.02,-11.43,1
27.31,1,0,0,724,0.16,-0.45,-2,104.08,-5.98,-5.91,1
27.31,1,1,0,721,0.19,-0.44,-2,75.87,11.91,-3.61,1
27.26,1,1,0,720,0.24,-0.49,-2,50.18,-1.76,-4.51,1
27.26,1,1,0,722,0.22,-0.39,-2,26.81,5.32,-3.7,1
27.21,1,1,0,722,0.19,-0.37,-2,-1.11,1.52,-0.74,1
27.31,1,1,0,724,0.2,-0.34,-2,-6.3,0.87,0.03,1
27.21,1,1,0,726,0.19,-0.38,-2,-8.93,2.88,-0.4,1
27.31,1,1,0,727,0.23,-0.38,-2,1.49,1.78,-0.73,1
27.17,1,1,0,721,0.26,-0.44,-2,36.34,2.85,-3.36,1
27.21,1,0,0,724,0.28,-0.46,-2,68.74,-5.96,-5.76,1
27.31,1,0,0,728,0.26,-0.43,-2,84.07,6.58,-3.63,1
27.31,1,1,1,732,0.28,-0.45,-2,92.11,-1.27,0.44,1
27.26,1,1,1,730,0.06,-0.09,-0.38,101.39,-7.61,-2.04,1
27.21,1,1,1,732,-0.04,0.23,1.49,-40.34,-11.35,4.4,1
27.21,1,1,1,729,-0.08,0.26,2,-127.6,9.26,7.41,1
27.26,1,1,0,721,0.08,-0.05,-0.64,-62.85,-6.47,1.69,1
27.26,1,1,0,722,0.21,-0.43,-2,19.82,2.81,-2.73,1
27.31,1,1,1,727,0.23,-0.43,-2,117.05,0.15,-5.71,1
27.31,1,1,1,726,0.07,0.16,0.89,-22.99,-18.28,5.05,1
27.26,1,1,1,726,0.03,0.28,1.53,-86.76,-11.28,4.95,1
27.31,1,1,0,720,0.2,-0.34,-2,-4.21,2.07,-0.59,1
27.31,1,1,0,727,0.24,-0.37,-2,123.08,-9.98,-5.76,1
27.31,1,1,1,730,-0.05,0.24,2,-110.35,-7.72,9.72,1
27.26,1,1,0,722,0.07,-0.13,-1.49,-52.48,-7.61,1.95,1
27.21,1,1,1,728,0.21,-0.48,-2,113.39,2.32,-5.25,1
27.31,1,1,1,727,-0.1,0.34,2,-118.25,-3.88,8.48,1
27.26,1,1,0,722,0.2,-0.33,-2,-15.28,5.4,-0.07,1
27.35,1,1,1,732,0.19,-0.18,-1.07,119.04,13.82,-5.4,1
27.31,1,1,0,726,0.05,0.11,0.68,-60.75,-6.77,1.28,1
27.26,1,1,1,731,0.19,-0.46,-2,112.47,7.25,-7.39,1
27.35,1,1,1,729,-0.04,0.3,2,-118.1,-1.73,8.51,1
27.21,1,1,0,725,0.28,-0.54,-2,69.66,-1.44,-4.65,1
27.21,1,1,1,728,-0.07,0.36,2,-112.08,-4.73,7.04,1
27.17,1,1,0,725,0.25,-0.55,-2,68.92,-13.58,-4,1
27.31,1,1,0,735,-0.04,0.31,2,-112.44,3.08,6.43,1
27.21,1,1,0,733,0.2,-0.47,-2,127.26,3.65,-6.72,1
27.26,1,1,0,723,0.04,0.05,0.13,-55.46,-8.82,1.47,1
27.26,1,1,1,733,0.27,-0.06,-0.39,148.78,-6.25,-8.37,1
27.31,1,1,0,725,0.21,-0.43,-2,-12.26,2.09,-0.6,1
27.31,1,1,1,736,-0.08,0.39,2,-108.64,0.5,5.45,1
27.26,1,1,1,739,0.19,-0.28,-2,163.24,-17.27,-5.36,1
27.21,1,1,0,733,0.13,-0.27,-2,-37.09,1.95,0.47,1
27.31,1,1,1,738,-0.07,0.4,2,-114.41,-1.37,6.27,1
27.26,1,1,1,736,0.08,-0.2,-1.39,72.42,12.01,-2.03,1
27.21,1,1,0,728,0.24,-0.51,-2,39.87,-0.4,-3.45,1
27.31,1,1,0,727,0.03,0.06,0.08,-64.56,-3.82,2.12,1
27.12,1,1,1,734,-0.02,0.32,2,-87.82,-17.4,8.22,1
27.26,1,1,1,730,0.13,-0.22,-1.08,78.32,7.16,0.15,1
27.26,1,1,0,731,0.29,-0.55,-2,75.61,-10.18,-1.47,1
27.31,1,1,0,725,0.2,-0.4,-2,-24.31,6.26,1.06,1
27.21,1,1,0,727,0.03,0.07,0.08,-56.66,-3.73,1.69,1
27.21,1,1,0,732,-0.03,0.36,2,-106.02,-6.17,7.94,1
27.26,1,1,0,731,-0.01,0.3,2,-102.4,-10.63,8.98,1
27.21,1,1,1,733,-0.42,0.24,0.69,8.21,28.4,-4.28,1
27.21,1,1,1,737,-0.22,0.03,-0.81,114.01,22.63,-8.26,1
27.26,1,1,1,735,0.08,-0.4,-1.79,117.05,-0.35,-4.27,1
27.21,1,0,1,735,0.2,-0.26,-2,189.24,-14.84,-7.52,1
27.26,1,1,1,735,0.17,-0.44,-2,127.26,-3.35,-7.71,1
27.21,1,0,1,730,0.1,-0.39,-2,156.87,-1.54,-11.17,1
27.26,1,1,1,732,0.24,-0.3,-2,174.12,-12.93,-8.6,1
27.26,1,1,1,733,-0.01,-0.41,-1.87,108.5,7.66,-5.49,1
27.31,1,1,1,735,-0.17,0.07,-1.04,171.47,16.84,-14.42,1
27.31,1,1,1,737,0.16,0.22,1.1,33.16,-21.39,0.11,1
27.17,1,1,1,734,0.02,0.37,2,-112.73,-12.41,10.51,1
27.21,1,0,0,731,-0.04,0.39,2,-95.08,-9.12,6.17,1
27.17,1,1,0,728,0.04,0.04,-0.17,-58.33,-1.56,1.35,1
27.21,1,1,0,726,0.18,-0.43,-2,-31.35,5.95,0.92,1
27.21,1,1,0,729,0.24,-0.61,-2,77.7,-7.31,-4.27,1
27.17,1,1,1,737,0.13,-0.16,-0.88,103.16,9.03,-4.2,1
27.12,1,1,1,734,-0.07,0.42,2,-122.98,-6.24,9.6,1
27.07,1,1,0,730,0.04,0.12,-0.05,-46.14,-4.26,1.05,1
27.21,1,1,0,732,0.27,-0.55,-2,39.07,-2.5,-2.95,1
27.21,1,1,1,738,0.11,-0.22,-1.19,88.96,8.75,0.41,1
27.17,1,1,0,733,-0.04,0.45,2,-111.15,6.31,5.62,1
27.21,1,1,0,725,0.17,-0.38,-2,-26.63,-0.25,0.17,1
27.17,1,1,1,736,0.14,-0.31,-2,166.12,-17.37,-6.68,1
27.26,1,1,0,732,-0.02,0.44,2,-104.06,-2.86,6.69,1
27.21,1,1,0,728,0.27,-0.53,-2,23.77,1.44,-2.94,1
27.21,1,1,1,740,-0.04,0.02,1.17,69.12,-0.85,-3.11,1
27.26,1,1,0,730,0.08,-0.05,-0.88,-56.51,-1.24,0.64,1
27.21,1,1,1,736,0,-0.39,-2,145.4,11.55,-10.31,1
27.26,1,1,0,732,0,0.22,0.95,-99.7,-4.03,4.64,1
27.21,1,0,0,738,0.3,-0.46,-2,123.26,-4.38,-3.27,1
27.07,1,1,0,732,-0.03,0.28,1.34,-105.63,-8.54,5.62,1
27.12,1,1,1,740,0.24,-0.35,-2,187.56,2.52,-11.37,1
27.21,1,1,0,732,0.04,0.16,0.11,-59.36,-5.11,1.57,1
27.21,1,1,1,742,0.29,-0.15,-0.38,106.73,-0.9,-0.69,1
27.17,1,1,0,726,0.18,-0.37,-2,-26.89,-5.38,-0.85,1
27.12,1,1,1,738,-0.09,0.35,2,-107.7,-6.37,9.66,1
27.17,1,1,0,734,0.27,-0.62,-2,80.99,6.11,-3.69,1
27.21,1,1,0,728,0.07,0.12,-0.2,-53.01,-4.38,1.26,1
27.17,1,1,1,737,0.05,0.27,1.89,-3.18,19.03,-1.41,1
27.17,1,1,0,735,0.24,-0.65,-2,90.37,-8.85,-5.61,1
27.21,1,1,0,725,0.11,-0.12,-1.57,-56.11,-2.54,0.85,1
27.26,1,1,1,733,0,0.46,2,-151.93,-6.17,12.71,1
27.12,1,1,1,738,0.04,-0.26,-1.18,90.8,4.76,-3.06,1
27.17,1,1,0,736,0.28,-0.68,-2,70.71,-2.94,-4.56,1
27.21,1,1,0,729,0.14,-0.2,-2,-45.5,-5.05,0.31,1
27.17,1,1,0,732,-0.02,0.31,2,-125.51,4.43,6.27,1
27.12,1,1,1,741,-0.11,0.45,2,-98.72,-1.04,10.41,1
27.12,1,1,1,743,0.24,-0.06,-0.13,149.15,16.5,-7.8,1
27.21,1,1,1,741,0.18,-0.44,-2,146.2,-3.68,-6.6,1
27.17,1,1,0,738,0.27,-0.65,-2,91.92,-7.6,-6.18,1
27.31,1,0,0,736,0.24,-0.64,-2,34.28,0.5,-4.5,1
27.26,1,1,0,731,0.25,-0.56,-2,-22.06,2.63,0.89,1
27.07,1,1,0,729,0.13,-0.38,-2,-27.88,-0.27,-1.11,1
27.21,1,1,0,729,0.11,-0.34,-2,-37.99,0.6,-0.16,1
27.26,1,1,0,726,0.12,-0.29,-2,-36.05,-3.56,-0.21,1
27.21,1,1,0,726,0.13,-0.36,-2,-28.19,-1.18,-1.14,1
27.21,1,1,0,728,0.2,-0.52,-2,-18.11,-0.82,-0.35,1
27.17,1,1,0,734,0.18,-0.61,-2,-1.31,3.08,-1.19,1
27.26,1,1,0,737,0.24,-0.68,-2,75.81,-8.48,-6.21,1
27.21,1,1,0,743,0.2,-0.64,-2,94.95,7.1,-6.11,1
27.17,1,0,1,742,0.29,-0.33,-1.31,136.59,-1.81,-4.82,1
27.12,1,1,1,741,0.21,0.26,2,2.75,14.42,-1.38,1
27.12,1,1,0,737,-0.18,0.55,2,-137.54,6.22,6.24,1
27.12,1,1,0,732,0.07,0.09,-0.44,-57.66,-1.45,0.3,1
27.21,1,1,0,733,0.2,-0.63,-2,-5.58,5.12,-0.39,1
27.07,1,1,0,744,0.05,-0.46,-2,141.53,-2.24,-8.31,1
27.12,1,1,1,744,-0.07,0.29,2,-80.85,-15.88,9.84,1
27.12,1,1,0,732,-0.03,0.27,0.94,-94.46,-4.44,3.74,1
27.21,1,1,0,732,0.21,-0.69,-2,29.36,4.83,-2.91,1
27.12,1,1,1,740,0.1,-0.18,-0.36,112.21,14.31,-0.47,1
27.12,1,1,0,730,0.01,0.39,2,-127.07,5.81,5.98,1
27.26,1,1,0,733,0.23,-0.73,-2,30.76,4.34,-4.67,1
27.17,1,1,1,748,0.13,0.16,1.2,67.98,-26.43,6.63,1
27.17,1,1,0,735,0.07,0.02,-0.7,-55.92,-0.14,0.77,1
27.17,1,0,0,750,0.11,-0.51,-2,-0.01,-0.01,-1.18,1
27.02,1,1,1,746,0.02,0.71,2,-198.04,-2.73,14.5,1
27.02,1,1,1,759,-0.61,0.32,0.45,158.72,24.87,-19.3,1
26.98,1,1,0,756,0.17,-1.04,-2,107.5,-3.24,-5.63,1
27.07,1,1,0,740,0.2,-0.56,-2,-1.22,-14.21,-0.57,1
26.98,1,1,0,741,0.32,0.43,0.92,-139.31,2.12,5.5,1
27.12,1,1,1,756,-0.05,0.74,2,-176.57,5.1,12.66,1
27.12,1,1,1,764,0.25,0.2,2,125.91,1.25,-6.27,1
27.02,1,1,0,767,-0.01,-0.3,-1.56,182.6,-20.29,-5.95,1
27.07,1,1,0,762,0.05,-0.8,-2,124.63,-3.79,-5.07,1
26.98,1,1,0,757,0.14,-1.09,-2,96.02,-4.32,-5.09,1
27.02,1,0,0,752,0.09,-1.03,-2,62.07,-5.67,-5.49,1
27.02,1,1,0,751,0.16,-0.89,-2,52.75,-5.65,-3.73,1
27.02,1,0,0,751,0.22,-0.89,-2,44.37,-9.43,-2.81,1
27.07,1,0,0,754,0.17,-0.92,-2,59.85,-9.37,-4.45,1
27.07,1,1,0,754,0.17,-1.15,-2,77.04,-8.18,-4.09,1
27.07,1,1,0,761,-0.03,-0.96,-2,113.99,-4.19,-5.06,1
27.12,1,1,1,770,-0.08,-0.86,-2,159.93,-1.28,-7.25,1
26.98,1,1,1,762,0.05,-0.05,0.1,99.39,-2.9,-6.18,1
27.07,1,0,0,757,0.08,-0.12,-0.81,-0.1,-1.42,0.17,1
1,1,1,819,0.11,0.15,0.56,250.13,5.82,-23.73,,1
26.79,1,1,0,778,0.28,-0.99,-2,-7.41,1.81,-0.47,1
26.79,1,1,0,784,-0.11,0.76,2,-233.47,-20.31,11.59,1
26.74,1,1,1,819,-0.18,0.12,0.41,250.13,35.43,-29.85,1
27.87,1,1,0,784,-0.18,0.12,0.41,250.13,35.43,-29.85,1
26.69,1,1,0,770,0.13,0.28,0.44,-194.71,-19.04,11.71,1
26.74,1,1,1,811,-0.33,0.96,2,-183.11,0.46,13.87,1
20.71,1,1,1,817,-0.33,0.96,2,-183.11,0.46,13.87,1
26.84,1,1,0,777,0.36,-1.08,-2,37.61,1.65,-5.49,1
26.74,1,1,0,768,0.09,-0.01,-1.21,-171,-14.89,7.82,1
26.74,1,1,0,792,0.04,0.97,2,-250.14,-13.65,19.98,1
26.69,1,1,1,818,0.07,0.98,2,-74.98,-2.48,-0.74,1
26.84,1,1,1,824,0.04,0.02,0.34,250.13,-7.24,-16.15,1
26.79,1,1,0,817,0.17,-0.79,-2,250.13,8.88,-16.81,1
26.79,1,1,1,800,0.23,-1.02,-2,186.05,2.89,-9.75,1
26.74,1,1,0,785,0.35,-1.12,-2,48.4,-2.1,-4.89,1
26.79,1,1,0,774,0.27,-1.06,-2,-52.84,3.69,0.16,1
26.84,1,1,0,770,0.17,-0.89,-2,-85.98,-6.76,3.63,1
26.69,1,1,0,769,0.23,-0.77,-2,-103.4,4.66,2.88,1
26.84,1,1,0,770,0.23,-0.85,-2,-112.13,-2.58,3.18,1
26.69,1,1,0,773,0.1,-0.83,-2,-71.14,4.87,-1.48,1
26.74,1,1,0,774,0.19,-1.08,-2,-40.74,8.11,-2.26,1
26.69,1,1,0,781,0.3,-1.08,-2,12.82,-0.14,-3.83,1
26.79,1,1,0,797,0.19,-1.13,-2,179.93,7.57,-15.77,1
26.79,1,1,1,823,0.05,-0.81,-2,250.13,4.66,-10.77,1
26.69,1,1,1,830,-0.14,0.04,-0.87,250.13,45.88,-44.88,1
26.74,1,1,1,821,0.46,0.91,2,92.9,13.86,-3.06,1
26.79,1,1,1,795,-0.12,1.09,2,-250.14,-14.89,20.13,1
26.79,1,1,0,765,0.11,-0.04,-1,-178.71,-10.51,10.64,1
26.79,1,1,0,783,0.33,-1.14,-2,-44.3,2.93,1.76,1
26.84,1,1,1,827,0.19,-0.88,-2,250.13,-4.64,-14.88,1
26.84,1,1,1,832,0.79,0.95,2,139.5,28.52,-14.44,1
26.69,1,1,0,783,0.04,0.7,2,-215.52,17.35,11.47,1
26.69,1,1,0,779,0.23,-1.17,-2,-26.62,11.21,-3.6,1
26.74,1,1,1,836,-0.21,-0.27,-1.47,250.13,-5.15,-23.54,1
26.84,1,1,1,799,-0.02,1.25,2,-250.14,-20.53,23.16,1
26.74,1,1,0,775,0.09,-1.05,-2,-70.27,-1.36,0.06,1
26.69,1,1,1,841,0.2,-0.21,-0.72,250.13,0.34,-24.25,1
26.74,1,1,0,784,0,0.84,2,-250.14,-15.36,14.55,1
26.74,1,1,0,798,0.3,-1.23,-2,119.35,12.15,-9.21,1
26.74,1,0,1,826,0.27,1.15,2,-43.31,-2.39,5.87,1
26.65,1,1,0,777,0.25,-0.99,-2,-98.37,-9.16,4.39,1
26.69,1,1,1,837,-0.34,0.63,2,115.95,13.66,-6.55,1
26.79,1,1,0,767,0.11,-0.69,-2,-121.86,9.22,5.21,1
26.74,1,1,1,841,0.02,0.51,2,250.13,23.28,-27.82,1
26.74,1,1,0,768,0.1,-0.85,-2,-111.73,12.7,1.29,1
26.69,1,1,1,834,0.82,0.85,2,191.29,12.61,-5.44,1
26.69,1,1,0,784,0.26,-1.27,-2,-35.18,4.01,0.28,1
26.69,1,1,1,808,-0.11,1.35,2,-250.14,-13.31,24.62,1
26.69,1,1,0,829,0.11,-1.03,-2,250.13,-15.58,-12.43,1
26.79,1,1,0,763,0.11,-0.12,-1.59,-238.16,-14.31,12.58,1
26.79,1,1,1,830,-0.02,0.9,2,-42.44,-37.66,3.61,1
26.74,1,1,0,811,0.29,-1.21,-2,196.2,-1.63,-11.85,1
26.74,1,1,0,762,0.06,-0.03,-1.32,-198.39,-21.51,12.62,1
26.65,1,1,1,828,-0.06,1.21,2,-128.28,-8.94,9.37,1
26.69,1,1,1,845,0.2,-0.8,-2,250.13,-3.94,-17.27,1
26.6,1,1,0,778,0.21,-1.27,-2,-42,0.43,-1.49,1
26.69,1,1,0,776,0.16,0.54,1.5,-250.14,4.26,12.75,1
26.69,1,1,1,830,-0.35,1.32,2,-250.14,-44.15,30.79,1
26.6,1,1,1,858,-0.03,0.08,1.5,250.13,31.63,-28.37,1
26.69,1,1,1,835,0.16,-1.11,-2,250.13,-6.62,-16.2,1
26.65,1,1,0,791,0.22,-1.35,-2,8.84,1.38,-3.91,1
